company_name,funding_amount,industry,location,funding_rounds,founding_year,data_source,is_early_stage,is_startup,funding_category,Website,Country,funding_stage,Last Funding Date,announced_date,Investors,Description,Address,Lat,Long,Company Size,Tech stack,Marketing Stack,Design Stack,Product Stack
Scalable Press,,"eCommerce,Logistics",San Francisco,,2012.0,GitHub Repository,,True,,https://scalablepress.com/,,,,,Bootstrapped,"Scalable Press is using technology to reinvent the mass customization industry. Through automation, we make it easier and faster to order customized goods.","180 Montgomery Street, San Francisco, CA 94104",37.7907733,-122.401906,151-250,,,,
Scality,,"B2B Software and Services,Developer Tool,Enterprise,AI",San Francisco,,2009.0,GitHub Repository,,True,,http://www.scality.com/,,,,,,World Leader in Object and Cloud Storage. Proven with 500 Million Users and 1 Trillion Objects,"555 California St Suite 3050, San Francisco, CA 94104",37.7920602,-122.403706,,,,,
Scion Staffing,,Recruiting Agency,San Francisco,,2006.0,GitHub Repository,,True,,https://www.scionstaffing.com/,,,,,,"Temporary Staffing Agency & Executive Search Firm | San Francisco, Portland, Seattle, Chicago, Denver.","576 Sacramento St, San Francisco, CA 94111",37.7939545,-122.4026362,13-60,,,,
Scripted,,"B2B Software and Services,Marketplace",San Francisco,,2011.0,GitHub Repository,,True,,https://www.scripted.com/,,,,,,Copywriters and Freelance Writers to Power Your Content Marketing,"135 Stillman St, San Francisco, CA 94107",37.781005,-122.3970891,,,,,
Segment,,"B2B Software and Services,Analytics",San Francisco,,2011.0,GitHub Repository,,True,,segment.com,,,,,Y Combinator,"Segment unblocks every team, from engineering to product to marketing.","100 California St Suite 700, San Francisco, CA 94111",37.793949,-122.398062,,React.js,Marketo,,
Sendwithus,,"B2B Software and Services,Marketing,Email",San Francisco,,2013.0,GitHub Repository,,True,,https://www.sendwithus.com/,,,,,Y Combinator,Craft Exceptional Email Experiences that Drive Growth,"3252a 19th St, San Francisco, CA 94110",37.7605276,-122.4161682,,,,,
Sentry,,"B2B Software and Services,Developer Tool",San Francisco,,2012.0,GitHub Repository,,True,,https://sentry.io,,,,,,Open-source error tracking that helps developers monitor and fix crashes in real time. Iterate continuously. Boost efficiency. Improve user experience.,"132 Hawthorne St, San Francisco, CA 94107",37.783991,-122.397363,,React.js,,,
Sephora,,e-Commerce,San Francisco,,1998.0,GitHub Repository,,True,,https://www.sephora.com/,,,,,,"Explore our unrivaled selection of makeup, skin care, fragrance and more from classic and emerging brands.","525 Market St, San Francisco, CA 94105",37.7905035,-122.3990296,,,,,
Shift.org,,"Talent Acquisition,Veterans,Staffing,Non-Profit",San Francisco,,2016.0,GitHub Repository,,True,,https://www.shift.org/,,,,,a16z,Matching veterans to great organizations. Immersive fellowship programs that lead to jobs veterans love,"San Francisco, CA",37.7749295,-122.4194155,13-60,,,,
Shipt,,"Consumer Goods and Services,Logistics,Food Delivery",San Francisco,,2014.0,GitHub Repository,,True,,shipt.com,,,,,,Find out what a difference same-day delivery can make in your life.,"22 4th Street 10th Floor, San Francisco, CA 94103",37.7848142,-122.4056141,,,,,
Shopify,,e-Commerce,San Francisco,,2004.0,GitHub Repository,,True,,https://www.shopify.com/,,,,,,"Whether you sell online, on social media, in store, or out of the trunk of your car, Shopify has you covered.","33 New Montgomery St. Ste 750, San Francisco, CA 94105",37.7885853,-122.4012726,,React.js,,,
ShopPad,,"B2B Software and Services,e-Commerce",East Bay,,2012.0,GitHub Repository,,True,,https://www.theshoppad.com/,,,,,,Beautiful Solutions for Shopify Individually tailored so your store will thrive,"360 22nd St, Oakland, CA 94612",37.8110676,-122.2656169,,,,,
Sift Science,,"B2B Software and Services,Security,Legal,AI",San Francisco,,2011.0,GitHub Repository,,True,,https://siftscience.com,,,,,Y Combinator,Protect your business from fraud and fuel your growth through the power of digital trust.,"123 Mission St #2000, San Francisco, CA 94105",37.7918328,-122.3944315,,React.js,,,
Sight Machine,,"B2B Software and Services,Analytics,Logistics",San Francisco,,2012.0,GitHub Repository,,True,,http://sightmachine.com/,,,,,,Powering more factories in more countries than any other manufacturing analytics solution provider.,"300 Broadway #28, San Francisco, CA 94133",37.798597,-122.4025986,,,,,
Sindeo,,"Financial Technology and Services,Consumer Loans,Real Estate",San Francisco,,2013.0,GitHub Repository,,True,,https://www.sindeo.com/,,,,,,Sindeo is changing the mortgage industry from the ground up by offering homebuyers a straightforward path to home ownership and refinancing.,"69 Green Street, San Francisco, CA 94111",37.800349,-122.4007582,,,,,
Skedulo,,,San Francisco,,2013.0,GitHub Repository,,True,,skedulo.com,,,,,,"Powerful mobile employee scheduling. The Skedulo scheduling platform is built for the field and designed with your team in mind. Use Skedulo to resolve scheduling conflicts, assign jobs, optimize travel routes, track productivity, and communicate in real-time.","325 Pacific Ave, San Francisco, CA 94111",37.7974127,-122.401375,61-150,,Marketo,,
Skillz,,Gaming,San Francisco,,2012.0,GitHub Repository,,True,,skillz.com/,,,,,,"Skillz is the leading mobile eSports platform, connecting the world's 2.6 billion mobile gamers through competition and making eSports for everyone.","1061 Market St, San Francisco, CA 94103",37.7809451,-122.4113769,151-250,,,,
Slack,,"B2B Software and Services,Communication,Enterprise",San Francisco,,2009.0,GitHub Repository,,True,,https://slack.com/,,,,,,"When your team needs to kick off a project, hire a new employee, deploy some code, review a sales contract, finalize next year's budget, measure an A/B test, plan your next office opening, and more, Slack has you covered.","155 5th St, San Francisco, CA 94103",37.7823802,-122.4052253,,,,,
Slalom Consulting,,Marketing Agency,San Francisco,,2001.0,GitHub Repository,,True,,https://www.slalom.com/,,,,,,"Slalom helps companies solve business problems and build for the future, with solutions spanning business advisory, customer experience, technology, and analytics.","201 Spear St #1550, San Francisco, CA 94105",37.791226,-122.3919665,,,,,
Slashdot Media,,Consumer Media,San Francisco,,1997.0,GitHub Repository,,True,,slashdot.org,,,,,,Slashdot Media is the global leader in professional technology communities.,"594 Howard St, San Francisco, CA 94105",37.7870768,-122.3981888,,,,,
SlashNext,,Security,East Bay,,2014.0,GitHub Repository,,True,,slashnext.com,,,,,,"SlashNext phishing attack protection features cloud-based, real-time phishing detection technology, and seamless integration with firewalls and DNS","4301 Hacienda Dr STE 550, Pleasanton, CA 94588",37.6925132,-121.893005,61-150,,,,
Slow Ventures,,Venture Capital,San Francisco,,2009.0,GitHub Repository,,True,,http://www.slow.co/,,,,,,Never climb alone.,"San Francisco, CA",37.7749295,-122.4194155,,,,,
Smarking,,"Consumer Goods and Services,Transportation",San Francisco,,2014.0,GitHub Repository,,True,,https://www.smarking.com/,,,,,,"Consolidate all of your parking system data into one, intuitive and powerful system in order to gain insight, streamline processes, and optimize revenue","251 Rhode Island St. Suite 203, San Francisco, CA 94103",37.7667845,-122.4025894,,,,,
SmartBiz Loans,,Financial Technology and Services,San Francisco,,2013.0,GitHub Repository,,True,,https://www.smartbizloans.com/,,,,,,Looking for a small business loan $150K to $350K? Prequalify for a 6.25% to 7.25% SBA loan online in minutes.,"417 Montgomery Street, San Francisco, CA 94104",37.7933978,-122.4032279,,,,,
Snapdocs,,"Legal,Consumer Loans",San Francisco,,2012.0,GitHub Repository,,True,,https://www.snapdocs.com/,,,,,Y Combinator,Snapdocs is a digital loan closing platform for lenders and title and escrow companies.,"100 Montgomery St, San Francisco, CA 94104",37.7903775,-122.4018618,61-150,"React.js,Ruby On Rails",,,
Snappr,,"Photography,Marketplace",San Francisco,,2016.0,GitHub Repository,,True,,https://www.snappr.co/,,,,,Y Combinator,Great photography shouldn't be so hard. With snappr it isn't.,"101 California St Suite 2710, San Francisco, CA 94111",37.792978,-122.397876,1-12,,,,
SoFi,,"Financial Technology and Services,Loans,Consumer Loans",San Francisco,,2011.0,GitHub Repository,,True,,https://www.sofi.com/,,,,,,"SoFi is a modern finance company. We partner with members to offer great service and low rates for student loan refinancing, mortgages and personal loans.","1 Letterman Dr #4700 Building A, San Francisco, CA 94129",37.8003215,-122.4499506,,React.js,,,
SoloLearn,,Education,East Bay,,2013.0,GitHub Repository,,True,,sololearn.com,,,,,,"Our C++ tutorial covers basic concepts, data types, arrays, pointers, conditional statements, loops, functions, classes, objects, inheritance, and polymorphism.","5020 Franklin Dr #100, Pleasanton, CA 94588",37.6938423,-121.9098865,61-150,,,,
Sonder,,Consumer Goods and Services,San Francisco,,2012.0,GitHub Repository,,True,,sonder.com,,,,,,Introducing an entirely new way to stay in your favorite neighborhoods around the world.,"292 Ivy St, San Francisco, CA 94103",37.7775067,-122.4227411,,,,,
Sony PlayStation,,"Consumer Media,Gaming",San Francisco,,1994.0,GitHub Repository,,True,,https://www.playstation.com/en-us/,,,,,,"See everything new from the world of Sony USA—including electronics, PlayStation, movies, music and TV shows—plus find support for your Sony products.","400 2nd St, San Francisco, CA 94107",37.7838882,-122.3954088,,,,,
Sourceress,,"B2B Software and Services,AI,Talent Acquisition",San Francisco,,2016.0,GitHub Repository,,True,,https://www.sourceress.com/,,,,,Y Combinator,Sourceress is an AI recruiter that is reinventing how people find jobs.,"San Francisco, CA",37.7749295,-122.4194155,1-12,,,,
Spark Program,,"Education,Non-Profit",San Francisco,,2004.0,GitHub Repository,,True,,http://sparkprogram.org/,,,,,,We unite diverse communities to provide middle school students with opportunities to discover who they can become today and in the future,"555 De Haro Street Suite 330, San Francisco, CA 94107",37.7625707,-122.400835,,,,,
Sparkart,,Development Agency,East Bay,,1999.0,GitHub Repository,,True,,http://www.sparkart.com/,,,,,,"We're a digital agency in Oakland, CA. We design beautiful interfaces, experiences, and products.","2201 Broadway, Oakland, CA 94612",37.811203,-122.2673964,,,,,
Sparkcentral,,"Enterprise,Sales,Communication",San Francisco,,2011.0,GitHub Repository,,True,,https://www.sparkcentral.com/,,,,,,"Customer-centric enterprises worldwide partner with Sparkcentral to decrease phone calls, eliminate email, and replace live chat support volumes while drastically improving customer satisfaction rates.","650 California St, San Francisco, CA 94108",37.7929116,-122.4052114,,,,,
Splunk,,B2B Software and Services,San Francisco,,2003.0,GitHub Repository,,True,,https://www.splunk.com/,,,,,,Empowers collaborative framework for fast and accurate threat detection and response,"270 Brannan St, San Francisco, CA 94107",37.7831542,-122.3917753,,React.js,,,
Spotify,,Consumer Media,San Francisco,,2006.0,GitHub Repository,,True,,https://www.spotifyjobs.com/location/san-francisco/,,,,,,Spotify is a digital music service that gives you access to millions of songs.,"988 Market St, San Francisco, CA 94102",37.7827325,-122.4103063,,,,,
Spotinst,,"B2B Software and Services,Developer Tool",San Francisco,,2015.0,GitHub Repository,,True,,https://spotinst.com/,,,,,,Robust application scaling service to provision and orchestrate compute in any cloud.,"600 California St, San Francisco, CA 94108",37.7929216,-122.4047371,,,,,
Springboard,,Education,San Francisco,,2013.0,GitHub Repository,,True,,https://www.springboard.com/,,,,,,Future-proof your career.,"25 Taylor St Suite 602, San Francisco, CA 94102",37.7825688,-122.4111482,,,,,
SpringML,,AI,East Bay,,2015.0,GitHub Repository,,True,,springml.com,,,,,,SpringML helps customers accelerate time to derive insight and make an impact using data.,"6200 Stoneridge Mall Rd SUITE 300, Pleasanton, CA 94588",37.6958805,-121.9245177,13-60,,,,
Square,,Financial Technology and Services,San Francisco,,2009.0,GitHub Repository,,True,,https://squareup.com/,,,,,,Square works for every business.,"1455 Market St #600, San Francisco, CA 94103",37.7752315,-122.4175278,,,,,
Stackshare,,Developer Tool,San Francisco,,2014.0,GitHub Repository,,True,,https://stackshare.io/,,,,,,"All the best Open Source, Software as a Service (SaaS), and Developer Tools in one place, ranked by developers and companies using them","51 Federal St STE 402, San Francisco, CA 94107",37.7835228,-122.391715,1-12,,,,
Stamen Design,,Development Agency,San Francisco,,2001.0,GitHub Repository,,True,,https://stamen.com/,,,,,,Experimental visualization prototypes,"2017 Mission St, San Francisco, CA 94103",37.7647661,-122.4196706,,,,,
Starcity,,Consumer Goods and Services,San Francisco,,2016.0,GitHub Repository,,True,,https://www.starcity.com/,,,,,Y Combinator,Comfortable community homes in the heart of the city.,"1020 Kearny St, San Francisco, CA 94133",37.7975083,-122.4051806,,,,,
Stitch Fix,,e-Commerce,San Francisco,,2011.0,GitHub Repository,,True,,https://www.stitchfix.com,,,,,,"Try the personal styling service for everyone! No matter your age, size or budget we’ve got styles for you.","1 Montgomery tower, San Francisco, CA 94104",37.789205,-122.4034422,,,,,
Stitch Labs,,"e-Commerce,Logistics",San Francisco,,2011.0,GitHub Repository,,True,,https://www.stitchlabs.com/,,,,,,Inventory management for high-growth brands.,"489 Clementina St, San Francisco, CA 94103",37.7791728,-122.4057459,,,,,
Stitcher,,Consumer Goods and Services,San Francisco,,2007.0,GitHub Repository,,True,,https://www.stitcher.com/,,,,,,"Listen to over 65000+ radio shows and podcasts on your iPhone, iPad, Android or PC","527 Howard Street 4th Floor, San Francisco, CA 94105",37.7878287,-122.3965293,,,,,
Storenvy,,"e-Commerce,Retail",San Francisco,,2010.0,GitHub Repository,,True,,https://www.storenvy.com/,,,,,,"Discover inspired goods from authentic brands. Or, build your own brand with a free store.","988 Market St #600, San Francisco, CA 94102",37.7827623,-122.4103793,,React.js,,,
Stratim,,"B2B Software and Services,Logistics",San Francisco,,2014.0,GitHub Repository,,True,,https://www.stratim.com/,,,,,,Intelligent technology to modernize fleet operations,"489 Clementina Street Floor 2, San Francisco, CA 94103",37.7791728,-122.4057459,,,,,
Strava,,"Healthcare,Fitness",San Francisco,,2009.0,GitHub Repository,,True,,https://www.strava.com/,,,,,,The #1 app for runners and cyclists,"500 3rd St # 110, San Francisco, CA 94107",37.7808162,-122.3956663,,,,,
Streak CRM,,"B2B Software and Services,CRM",San Francisco,,2011.0,GitHub Repository,,True,,https://www.streak.com/,,,,,Y Combinator,"Streak is the only CRM built entirely within your Gmail to help you get things done.  Whether you want to close more deals, manage partnerships, or track support issues, Streak helps you focus on what matters most to your business - without ever leaving your inbox.","221 Main St #1200, San Francisco, CA 94105",37.7903878,-122.3922586,,,,,
Strive Talent,,"B2B Software and Services,Talent Acquisition",San Francisco,,2017.0,GitHub Repository,,True,,https://www.strive.co/,,,,,,Strive is the fastest and fairest way to get the sales jobs you desire and deserve,"611 S Van Ness Ave 2nd floor, San Francisco, CA 94110",37.763441,-122.417039,,,,,
StubHub,,Consumer Goods and Services,San Francisco,,2000.0,GitHub Repository,,True,,https://www.stubhub.com/,,,,,,StubHub is the world's top destination for ticket buyers and resellers. Prices may be higher or lower than face value.,"199 Fremont St, San Francisco, CA 94105",37.7898733,-122.3947812,,,,,
StumbleUpon,,Consumer Media,San Francisco,,2001.0,GitHub Repository,,True,,http://corp.stumbleupon.com/,,,,,,Connecting people to great content.,"301 Brannan St, San Francisco, CA 94107",37.781405,-122.3921786,,,,,
SV Angel,,Venture Capital,San Francisco,,2009.0,GitHub Repository,,True,,https://svangel.com/,,,,,,"SV Angel is a San Francisco-based angel investment firm run by Topher and Ron Conway. We help portfolio companies with business development, financing, M&A and other strategic advice. ","588 Sutter St #299, San Francisco, CA 94102",37.7892794,-122.4100106,,,,,
Swift Navigation,,"Industrial,Transportation,Logistics",San Francisco,,2012.0,GitHub Repository,,True,,swiftnav.com,,,,,,Dual-frequency RTK GNSS for autonomous vehicles,"1543 Mission St, San Francisco, CA 94103",37.773495,-122.4177942,,,,,
Swiftly,,"Consumer Goods and Services,GovTech,Transportation",San Francisco,,2014.0,GitHub Repository,,True,,https://www.goswift.ly/,,,,,,"Swiftly works with transit agencies and cities around the world to improve service quality, efficiency, and reliability","201 Spear St Suite 1600, San Francisco, CA 94105",37.791226,-122.3919665,,,,,
SwiftStack,,"B2B Software and Services,Developer Tool",San Francisco,,2011.0,GitHub Repository,,True,,https://www.swiftstack.com/,,,,,,Multi-Cloud Data Management,"333 Bush St #1650, San Francisco, CA 94104",37.7906431,-122.4030566,,,,,
Swrve,,"B2B Software and Services,Mobile,Marketing",San Francisco,,2011.0,GitHub Repository,,True,,https://www.swrve.com/,,,,,,Swrve Positioned as a Leader in Gartner Magic Quadrant for Mobile Marketing Platforms,"55 Stockton St #400, San Francisco, CA 94108",37.786345,-122.4067089,,,Marketo,,
Syapse,,Healthcare,San Francisco,,2008.0,GitHub Repository,,True,,https://www.syapse.com/,,,,,,"Syapse works with health systems to implement precision medicine programs across their organizations, enabling oncologists to deliver personalized care to every patient who needs it.","303 2nd Street South Tower Suite 650, San Francisco, CA 94107",37.7856757,-122.3958433,,,,,
SyncFab,,,East Bay,,2013.0,GitHub Repository,,True,,syncfab.com,,,,,,Pioneering Digital Transformation of the Manufacturing Supply Chain with Blockchain,"120 Estudillo Ave, San Leandro, CA 94577",37.7252487,-122.1555494,13-60,,,,
Synchrony,,"Loans,Consumer Loans,Financial Technology and Services",San Francisco,,2003.0,GitHub Repository,,True,,https://www.synchrony.com,,,,,,What is your ambition? Synchrony's experience in retail banking & finance allows for tailored programs for businesses and consumers alike!,"100-128 1st St, San Francisco, CA 94105",37.789152,-122.3976135,1000-5000,,,,
Talener ,,Recruiting Agency,San Francisco,,2007.0,GitHub Repository,,True,,https://www.talener.com/,,,,,,Looking for your next software engineer or a new tech job? Connect with one of our specialized tech recruiters today.,"2 Embarcadero Center 8th floor, San Francisco, CA 94111",37.7947881,-122.3984101,61-150,,,,
Talentburst ,,Recruiting Agency,San Francisco,,2002.0,GitHub Repository,,True,,http://www.talentburst.com/,,,,,,"TalentBurst provides a full suite of Staffing Solutions, Managed Services Provider (MSP) and Vendor Management System (VMS) Solutions. Call Today!","575 Market St Suite 3025, San Francisco, CA 94105",37.7895508,-122.4003129,251-499,,,,
Talkable,,e-Commerce,San Francisco,,2010.0,GitHub Repository,,True,,https://www.talkable.com/,,,,,,"Our solution is perfect for eCommerce businesses with 50K+ monthly website views. Build, segment, track, A/B test, and analyze all your referral marketing campaigns to drive new customer acquisition.ui","475 Valencia St 2nd Floor, San Francisco, CA 94103",37.7653769,-122.4215521,,,,,
Talkdesk,,"B2B Software and Services,Communication",San Francisco,,2011.0,GitHub Repository,,True,,https://www.talkdesk.com/,,,,,500 Startups,The Contact Center for Innovative Enterprises,"535 Mission St, San Francisco, CA 94105",37.789059,-122.398104,,,Marketo,,
TaskRabbit,,Consumer Goods and Services,San Francisco,,2008.0,GitHub Repository,,True,,https://www.taskrabbit.com/,,,,,500 Startups,"Choose from over 60,000 vetted Taskers for help without breaking the bank.","425 2nd St, San Francisco, CA 94107",37.7843118,-122.394425,,React.js,,,
Teamable,,Talent Acquisition,San Francisco,,2013.0,GitHub Repository,,True,,teamable.com,,,,,,"Looking for more employee referrals? With Teamable, your employee referral program can make up 40% of your hiring pipeline.","2973 16th St, San Francisco, CA 94103",37.7649265,-122.4190859,13-60,,,,
Tech Liminal,,Development Agency,East Bay,,2009.0,GitHub Repository,,True,,https://techliminal.com/,,,,,,"We help with programming, marketing, strategy - and just for fun","344 Thomas L Berkley Way #340, Oakland, CA 94612",37.8089262,-122.2653511,,,,,
TechConnexion,,Recruiting Agency,San Francisco,,2018.0,GitHub Repository,,True,,techconnexion.com,,,,,,"TechConnexion is an end-to-end, collaborative, boutique-style recruiting firm supporting organizations from stealth startups up to household public-company names.","San Francisco, CA",37.7749295,-122.4194155,1-12,,,,
Techees Recruiting,,Recruiting Agency,San Francisco,,2009.0,GitHub Repository,,True,,https://techees.com/,,,,,, We are a team recruiters that collaborate well together & help connect companies and candidates.,"400 Market St, San Francisco, CA 94111",37.7917833,-122.3985442,13-60,,,,
TechSoup,,"Non-Profit,Development Agency",San Francisco,,1987.0,GitHub Repository,,True,,http://www.techsoup.org/,,,,,,A Global Network Bridging Tech Solutions and Services for Good,"435 Brannan St, San Francisco, CA 94107",37.7790603,-122.3948213,,,,,
Teespring,,e-Commerce,San Francisco,,2011.0,GitHub Repository,,True,,https://teespring.com/,,,,,Y Combinator,Teespring is a platform for custom merchandise,"460 Bryant St #200, San Francisco, CA 94107",37.7822101,-122.3952986,,React.js,,,
TEKsystems,,Recruiting Agency,San Francisco,,1983.0,GitHub Repository,,True,,teksystems.com/,,,,,,We're in the business of building tomorrow.,"221 Main St Suite 200, San Francisco, CA 94105",37.7903878,-122.3922586,10000,,,,
Terminus Software,,"B2B Software and Services,Marketing",San Francisco,,2014.0,GitHub Repository,,True,,https://terminus.com/,,,,,,Unlock Efficient Revenue Growth with the ABM Platform B2B Marketers Love,"222 Sutter St, San Francisco, CA 94108",37.7900319,-122.404488,,,,,
Tetra,,"B2B Software and Services,AI,Communication",San Francisco,,2017.0,GitHub Repository,,True,,https://asktetra.com,,,,,,"Tetra uses AI to take notes on phone calls, to help you focus, remember the details, and keep your team in sync.","San Francisco, CA",37.7749295,-122.4194155,,,,,
Thalmic Labs,,Consumer Media,San Francisco,,2012.0,GitHub Repository,,True,,https://www.thalmic.com/,,,,,Y Combinator,"At Thalmic Labs, we’re making revolutionary wearable technologies that will fundamentally change the way we interact with computers.","2350 3rd St, San Francisco, CA 94107",37.7598638,-122.3887845,,,,,
The Athletic,,Consumer Media,San Francisco,,2016.0,GitHub Repository,,True,,https://theathletic.com/,,,,,Y Combinator,"Go beyond the box score with quality local and national sports coverage from an all-star team of writers. No ads, no clickbait — only stories with substance.","332 Pine St, San Francisco, CA 94104",37.792234,-122.401542,,,,,
The Hive,,"B2B Software and Services,AI",San Francisco,,2013.0,GitHub Repository,,True,,https://thehive.ai/,,,,,,"Hive is a deep learning company solving visual intelligence challenges through three main pillars of the business: Hive Data, Hive Predict, and Hive Media. Hive Data is the world’s largest two-sided marketplace for machine learning data labeling.","255 California St, San Francisco, CA 94111",37.7929636,-122.3995981,61-150,,,,
The League,,"Consumer Goods and Services,Romance",San Francisco,,2014.0,GitHub Repository,,True,,https://www.theleague.com/,,,,,,The league is a dating applications that matches users based on similarities.,"55 Grace St, San Francisco, CA 94103",37.775041,-122.414533,,,,,
The RealReal,,e-Commerce,San Francisco,,2011.0,GitHub Repository,,True,,https://www.therealreal.com/,,,,,500 Startups,"The luxury business is a $1.5 trillion dollar industry, and we’re revolutionizing it one consignment at a time. Let us explain. We started small. Working at her kitchen table and visiting consignor homes with a U-Haul, our fearless leader CEO Julie Wainwright built The RealReal out of her own home. Today, it’s the premier site for online luxury consignment with multiple locations across the United States that accept and ship product worldwide.","55 Francisco St, San Francisco, CA 94133",37.805716,-122.405486,151-250,,,,
The Sourcery,,Recruiting Agency,San Francisco,,2007.0,GitHub Repository,,True,,thesourcery.com,,,,,,"Companies of all sizes use The Sourcery to build and maintain a healthy pipeline of highly qualified candidates for their open jobs. Startups, large companies.","450 Mission St #101, San Francisco, CA 94105",37.7901348,-122.3974642,13-60,,,,
Thirdlove,,e-Commerce,San Francisco,,2013.0,GitHub Repository,,True,,https://www.thirdlove.com/,,,,,,Bras designed for the modern woman.,"350 Rhode Island St, San Francisco, CA 94103",37.7656671,-122.4031453,,,,,
Thoughtworks,,"B2B Software and Services,Development Agency",San Francisco,,1993.0,GitHub Repository,,True,,https://www.thoughtworks.com,,,,,,"A community of passionate individuals whose purpose is to revolutionize software design, creation and delivery, while advocating for positive social change.","814 Mission St 5th Floor, San Francisco, CA 94103",37.7844141,-122.4049151,,,,,
ThousandEyes,,"B2B Software and Services,Networking",San Francisco,,2010.0,GitHub Repository,,True,,https://www.thousandeyes.com/,,,,,,Your business relies on the Internet — thousands of networks you can't see. Time to open your eyes.,"301 Howard St Suite 1700, San Francisco, CA 94105",37.7895269,-122.3942764,,,Marketo,,
Thrive Global,,"e-Commerce,Healthcare,Mental Health,Consumer Media",San Francisco,,2016.0,GitHub Repository,,True,,https://thriveglobal.com/,,,,,,"Thrive Global’s mission is to end the stress and burnout epidemic by offering companies and individuals sustainable, science-based solutions to enhance well-being, performance, and purpose, and create a healthier relationship with technology","470 Bryant St, San Francisco, CA 94107",37.781999,-122.395384,,,,,
Thumbtack,,Consumer Goods and Services,San Francisco,,2009.0,GitHub Repository,,True,,https://www.thumbtack.com,,,,,,Find local professionals for pretty much anything.,"1355 Market St, San Francisco, CA 94103",37.7767687,-122.4166164,,,,,
Thunder,,"B2B Software and Services,Advertising",San Francisco,,2007.0,GitHub Repository,,True,,https://www.makethunder.com/,,,,,,"Personalize, optimize, and connect ad experiences cross-channel (display, video, social, etc.)","530 Bush Street, San Francisco, CA 94108",37.7908087,-122.4060763,,,,,
Tophatter,,"e-Commerce,Marketplace",San Francisco,,2012.0,GitHub Repository,,True,,tophatter.com,,,,,,Auctions live online. Tophatter is the world's most entertaining live auction site featuring unique items at exclusive prices. Buy now or save more at auction.,"185 Berry St, San Francisco, CA 94107",37.7765973,-122.3919488,61-150,,Marketo,,
Townsquared,,"GovTech,Consumer Goods and Services",San Francisco,,2013.0,GitHub Repository,,True,,https://townsquared.com/,,,,,,"Townsquared is your city's free local business community — learn from businesses in your area, form partnerships and get neighborhood updates","3180 17th St, San Francisco, CA 94110",37.7638249,-122.4168552,,,,,
Traction,,Marketing Agency,San Francisco,,2001.0,GitHub Repository,,True,,https://www.tractionco.com/,,,,,,"Traction is an interactive agency in every sense of the word. More than digital, we fully engage every medium necessary to transform human behavior into consumer action. At Traction, we bring together psychology with technology to create ideas that work.","1349 Larkin Street, San Francisco, CA 94109",37.790485,-122.4192551,,,,,
Tradecraft,,"Education,Workforce Training",San Francisco,,2013.0,GitHub Repository,,True,,http://tradecraft.com/,,,,,,We train smart people to succeed in traction roles at high-growth startups.,"150 Minna St, San Francisco, CA 94105",37.7867329,-122.4008674,,,,,
Tradeshift,,Financial Technology and Services,San Francisco,,2009.0,GitHub Repository,,True,,https://tradeshift.com/,,,,,,"Reimagine procurement and payables. Get your supply chain connected to the future with digital marketplaces, payments, and apps.","612 Howard St, San Francisco, CA 94105",37.7867103,-122.3988969,,React.js,Marketo,,
Tray.io,,"B2B Software and Services,Developer Tool",San Francisco,,2012.0,GitHub Repository,,True,,https://tray.io/,,,,,,"Now anyone can integrate, automate, and innovate. Empower your citizen automators to grow your company faster. No dev resources required.","25 Stillman St #200, San Francisco, CA 94107",37.783128,-122.394671,,,Marketo,,
trendmedia,,Marketing Agency,San Francisco,,2000.0,GitHub Repository,,True,,http://trendmedia.com/,,,,,,Building great websites by building on 15 years of experience,"1 Sutter Street Suite 201, San Francisco, CA 94104",37.790099,-122.4007507,,,,,
Trifacata,,B2B Software and Services,San Francisco,,2012.0,GitHub Repository,,True,,https://www.trifacta.com,,,,,,Empowering everyone to be a Data Wrangler. See how Trifacta speeds up the most inefficient part of working with data,"575 Market Street 11th Floor, San Francisco, CA 94105",37.7895508,-122.4003129,,,,,
Triplebyte,,"B2B Software and Services,Talent Acquisition",San Francisco,,2015.0,GitHub Repository,,True,,https://triplebyte.com/,,,,,Y Combinator,TAKE OUR CODING QUIZ. Get offers from top tech companies,"188 King St, San Francisco, CA 94107",37.778621,-122.3918058,,,,,
Trulia,,Consumer Goods and Services,San Francisco,,2004.0,GitHub Repository,,True,,https://www.trulia.com/,,,,,,Discover a place you’ll love to live,"535 Mission Street Suite 700, San Francisco, CA 94105",37.7888898,-122.3980914,,React.js,,,
Truly,,,San Francisco,,2013.0,GitHub Repository,,True,,truly.co,,,,,,"Meet the #1 rated phone solution for sales teams who track, analyze, and coach on their customer conversations.","604 Mission St Suite 200, San Francisco, CA 94115",37.7879704,-122.4002036,,,Marketo,,
TrustArc,,"B2B Software and Services,Legal",San Francisco,,1997.0,GitHub Repository,,True,,https://www.trustarc.com/,,,,,,"TrustArc provides technology powered solutions to manage privacy compliance for the GDPR and much, much more.","835 Market St #800, San Francisco, CA 94103",37.7835179,-122.4068622,,,,,
Turo,,"Consumer Goods and Services,Transportation",San Francisco,,2009.0,GitHub Repository,,True,,https://turo.com/,,,,,,Book unforgettable cars from local hosts around the world,"667 Mission St, San Francisco, CA 94105",37.7867844,-122.4012794,,React.js,,,
